Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,District,Region
1335,AFR::UGA::Hoima,24/10/2015,24/10/2015,0,17,0,0.0,24/10/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 17 cases, 0 deaths",JHU,Hoima,Western
1336,AFR::UGA::Hoima,25/10/2015,25/10/2015,0,4,0,0.0,25/10/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,Hoima,Western
1337,AFR::UGA::Hoima,26/10/2015,26/10/2015,0,6,0,0.0,26/10/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 6 cases, 0 deaths",JHU,Hoima,Western
1338,AFR::UGA::Hoima,27/10/2015,27/10/2015,0,2,0,0.0,27/10/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,Hoima,Western
1339,AFR::UGA::Hoima,29/09/2015,04/11/2015,6,180,39,3.3,04/11/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 180 cases, 6 deaths",JHU,Hoima,Western
1340,AFR::UGA::Hoima,29/09/2015,04/11/2015,0,57,0,0.0,04/11/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 57 cases",JHU,Hoima,Western
1341,AFR::UGA::Hoima,29/09/2015,04/11/2015,0,123,0,0.0,04/11/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 123 cases",JHU,Hoima,Western
1342,AFR::UGA::UG-403::Bugahya::Buseruka::Toonya,29/09/2015,04/11/2015,0,106,0,0.0,04/11/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 106 cases",JHU,Hoima,Western
1343,AFR::UGA::UG-403::Buhaguzi::Kabwoya::Nkondo,29/09/2015,04/11/2015,0,58,0,0.0,04/11/2015,18,JHU Cholera Database (UID: 4904),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 58 cases",JHU,Hoima,Western
1344,AFR::UGA::Hoima,12/02/2018,15/03/2018,36,1695,18,2.1,15/03/2018,29,WHO AFRO Surveillance Report (UID: 20832),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1695 cases, 36 deaths",JHU,Hoima,Western
1345,AFR::UGA::Kayunga::Kayunga,07/07/2023,31/08/2023,6,56,0,10.7,31/08/2023,12,JHU Cholera Database (UID: 21457),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 56 cases, 6 deaths",JHU,Kayunga,Central
1346,AFR::UGA::Namayingo,07/07/2023,31/08/2023,0,20,6,0.0,31/08/2023,12,JHU Cholera Database (UID: 21457),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20 cases, 0 deaths",JHU,Namayingo,Eastern
1347,AFR::UGA,07/07/2023,24/07/2023,7,38,5,18.4,24/07/2023,38,JHU Cholera Database (UID: 21456),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 38 cases, 7 deaths",JHU,Isingiro,Western
1348,AFR::UGA,02/03/2018,09/03/2018,4,333,0,1.2,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 333 cases, 4 deaths",JHU,Wakiso,Central
1349,AFR::UGA::Hoima,07/03/2018,09/03/2018,0,24,0,0.0,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24 cases, 0 deaths",JHU,Hoima,Western
1350,AFR::UGA::Hoima::Sebigoro CTC,07/03/2018,09/03/2018,0,9,0,0.0,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases, 0 deaths",JHU,Hoima,Western
1351,AFR::UGA::Hoima::Kasonga CTC,07/03/2018,09/03/2018,0,9,0,0.0,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases, 0 deaths",JHU,Hoima,Western
1352,AFR::UGA::Hoima::Buhika Health Centre,07/03/2018,09/03/2018,0,4,0,0.0,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,Hoima,Western
1353,AFR::UGA::Hoima::Kyangwali Health Centre,07/03/2018,09/03/2018,0,2,0,0.0,09/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,Hoima,Western
1354,AFR::UGA,15/02/2018,07/03/2018,35,1484,7,2.4,07/03/2018,17,WHO AFRO Surveillance Report (UID: 20819),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1484 cases, 35 deaths",JHU,Kiboga,Central
1355,AFR::UGA,01/01/2001,31/12/2001,0,340,0,0.0,31/12/2001,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 340 cases",JHU,Rukungiri,Western
1356,AFR::UGA,01/01/2002,31/12/2002,0,315,0,0.0,31/12/2002,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 315 cases",JHU,Otuke,Northern
1357,AFR::UGA,01/01/2003,31/12/2003,0,651,0,0.0,31/12/2003,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 651 cases",JHU,Rakai,Central
1358,AFR::UGA,01/01/2004,31/12/2004,0,274,0,0.0,31/12/2004,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 274 cases",JHU,Kalangala,Central
1359,AFR::UGA,01/01/2005,31/12/2005,0,174,0,0.0,31/12/2005,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 174 cases",JHU,Oyam,Northern
1360,AFR::UGA,01/01/2006,31/12/2006,0,1396,0,0.0,31/12/2006,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1396 cases",JHU,Omoro,Northern
1361,AFR::UGA,01/01/2007,31/12/2007,0,1662,0,0.0,31/12/2007,52,JHU Cholera Database (UID: 10461),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1662 cases",JHU,Bugiri,Eastern
1362,AFR::UGA,29/04/2018,24/07/2018,9,263,45,3.4,24/07/2018,4,WHO AFRO Surveillance Report (UID: 20944),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 263 cases, 9 deaths",JHU,Kween,Eastern
1363,AFR::UGA::Kampala,29/04/2018,24/07/2018,1,92,0,1.1,24/07/2018,4,WHO AFRO Surveillance Report (UID: 20944),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 92 cases, 1 deaths",JHU,Kampala,Central
1364,AFR::UGA::Kween,29/04/2018,24/07/2018,4,83,0,4.8,24/07/2018,4,WHO AFRO Surveillance Report (UID: 20944),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 83 cases, 4 deaths",JHU,Kween,Eastern
1365,AFR::UGA::Mbale,29/04/2018,24/07/2018,3,46,0,6.5,24/07/2018,4,WHO AFRO Surveillance Report (UID: 20944),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 46 cases, 3 deaths",JHU,Mbale,Eastern
1366,AFR::UGA::Bulambuli,29/04/2018,24/07/2018,1,42,0,2.4,24/07/2018,4,WHO AFRO Surveillance Report (UID: 20944),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 42 cases, 1 deaths",JHU,Bulambuli,Eastern
1367,AFR::UGA,02/01/2017,25/06/2017,0,130,0,0.0,25/06/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 130 cases, 0 deaths",JHU,Pader,Northern
1368,AFR::UGA,26/06/2017,02/07/2017,0,1,0,0.0,02/07/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,Butambala,Central
1369,AFR::UGA,03/07/2017,09/07/2017,0,56,0,0.0,09/07/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 56 cases, 0 deaths",JHU,Buvuma,Central
1370,AFR::UGA,10/07/2017,16/07/2017,0,225,0,0.0,16/07/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 225 cases, 0 deaths",JHU,Kaliro,Eastern
1371,AFR::UGA,17/07/2017,23/07/2017,0,0,0,0.0,23/07/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amuru,Northern
1372,AFR::UGA,24/07/2017,30/07/2017,0,0,0,0.0,30/07/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ngora,Eastern
1373,AFR::UGA,31/07/2017,06/08/2017,0,0,0,0.0,06/08/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Hoima,Western
1374,AFR::UGA,07/08/2017,13/08/2017,0,0,0,0.0,13/08/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Arua,Northern
1375,AFR::UGA,14/08/2017,20/08/2017,0,0,0,0.0,20/08/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Butambala,Central
1376,AFR::UGA,21/08/2017,27/08/2017,0,0,0,0.0,27/08/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ibanda,Western
1377,AFR::UGA,28/08/2017,03/09/2017,0,0,0,0.0,03/09/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ntoroko,Western
1378,AFR::UGA,04/09/2017,10/09/2017,0,0,0,0.0,10/09/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Arua,Northern
1379,AFR::UGA,11/09/2017,17/09/2017,0,0,0,0.0,17/09/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Rubirizi,Western
1380,AFR::UGA,18/09/2017,24/09/2017,0,0,0,0.0,24/09/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Serere,Eastern
1381,AFR::UGA,25/09/2017,01/10/2017,3,83,0,3.6,01/10/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 83 cases, 3 deaths",JHU,Nakasongola,Central
1382,AFR::UGA,02/10/2017,08/10/2017,0,72,0,0.0,08/10/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 72 cases, 0 deaths",JHU,Kaabong,Northern
1383,AFR::UGA,09/10/2017,15/10/2017,0,23,0,0.0,15/10/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 23 cases, 0 deaths",JHU,Mayuge,Eastern
1384,AFR::UGA,16/10/2017,22/10/2017,0,0,0,0.0,22/10/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kabarole,Western
1385,AFR::UGA,23/10/2017,29/10/2017,0,0,0,0.0,29/10/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kumi,Eastern
1386,AFR::UGA,30/10/2017,05/11/2017,0,48,0,0.0,05/11/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 48 cases, 0 deaths",JHU,Pader,Northern
1387,AFR::UGA,06/11/2017,12/11/2017,0,7,0,0.0,12/11/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU,Mpigi,Central
1388,AFR::UGA,13/11/2017,19/11/2017,1,22,0,4.5,19/11/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22 cases, 1 deaths",JHU,Luuka,Eastern
1389,AFR::UGA,20/11/2017,26/11/2017,1,12,0,8.3,26/11/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 1 deaths",JHU,Bulambuli,Eastern
1390,AFR::UGA,27/11/2017,03/12/2017,0,14,0,0.0,03/12/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases, 0 deaths",JHU,Amuru,Northern
1391,AFR::UGA,04/12/2017,10/12/2017,0,0,0,0.0,10/12/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kanungu,Western
1392,AFR::UGA,02/01/2017,31/12/2017,5,253,0,2.0,31/12/2017,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 253 cases, 5 deaths",JHU,Yumbe,Northern
1393,AFR::UGA,01/01/2018,07/01/2018,0,0,0,0.0,07/01/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kanungu,Western
1394,AFR::UGA,08/01/2018,14/01/2018,0,0,0,0.0,14/01/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buhweju,
1395,AFR::UGA,15/01/2018,21/01/2018,0,0,0,0.0,21/01/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lwengo,Central
1396,AFR::UGA,22/01/2018,28/01/2018,0,0,0,0.0,28/01/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaliro,Eastern
1397,AFR::UGA,29/01/2018,04/02/2018,1,1,0,100.0,04/02/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 1 deaths",JHU,Moroto,Northern
1398,AFR::UGA,05/02/2018,11/02/2018,0,5,0,0.0,11/02/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,Mityana,Central
1399,AFR::UGA,12/02/2018,18/02/2018,20,433,0,4.6,18/02/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 433 cases, 20 deaths",JHU,Busia,Eastern
1400,AFR::UGA,19/02/2018,25/02/2018,11,470,0,2.3,25/02/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 470 cases, 11 deaths",JHU,Ngora,Eastern
1401,AFR::UGA,26/02/2018,04/03/2018,5,502,0,1.0,04/03/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 502 cases, 5 deaths",JHU,Kampala,Central
1402,AFR::UGA,05/03/2018,11/03/2018,1,175,0,0.6,11/03/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 175 cases, 1 deaths",JHU,Kotido,Northern
1403,AFR::UGA,12/03/2018,18/03/2018,1,273,0,0.4,18/03/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 273 cases, 1 deaths",JHU,Hoima,Western
1404,AFR::UGA,19/03/2018,25/03/2018,3,155,0,1.9,25/03/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 155 cases, 3 deaths",JHU,Kole,Northern
1405,AFR::UGA,26/03/2018,01/04/2018,1,117,0,0.9,01/04/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 117 cases, 1 deaths",JHU,Amuria,Eastern
1406,AFR::UGA,02/04/2018,08/04/2018,4,60,0,6.7,08/04/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 60 cases, 4 deaths",JHU,Buliisa,Western
1407,AFR::UGA,09/04/2018,15/04/2018,0,33,0,0.0,15/04/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33 cases, 0 deaths",JHU,Kamuli,Eastern
1408,AFR::UGA,16/04/2018,22/04/2018,2,110,0,1.8,22/04/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 110 cases, 2 deaths",JHU,Buliisa,Western
1409,AFR::UGA,23/04/2018,29/04/2018,0,39,0,0.0,29/04/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 39 cases, 0 deaths",JHU,Kibuku,Eastern
1410,AFR::UGA,30/04/2018,06/05/2018,0,13,0,0.0,06/05/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases, 0 deaths",JHU,Kalungu,Central
1411,AFR::UGA,07/05/2018,13/05/2018,1,14,0,7.1,13/05/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases, 1 deaths",JHU,Rakai,Central
1412,AFR::UGA,14/05/2018,20/05/2018,0,12,0,0.0,20/05/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 0 deaths",JHU,Kampala,Central
1413,AFR::UGA,21/05/2018,27/05/2018,0,9,0,0.0,27/05/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases, 0 deaths",JHU,Kibuku,Eastern
1414,AFR::UGA,28/05/2018,03/06/2018,2,20,0,10.0,03/06/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20 cases, 2 deaths",JHU,Nwoya,Northern
1415,AFR::UGA,04/06/2018,10/06/2018,0,46,0,0.0,10/06/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 46 cases, 0 deaths",JHU,Buhweju,Western
1416,AFR::UGA,11/06/2018,17/06/2018,1,33,0,3.0,17/06/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33 cases, 1 deaths",JHU,Mbale,Eastern
1417,AFR::UGA,18/06/2018,24/06/2018,0,33,0,0.0,24/06/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33 cases, 0 deaths",JHU,Bugiri,Eastern
1418,AFR::UGA,25/06/2018,01/07/2018,0,39,0,0.0,01/07/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 39 cases, 0 deaths",JHU,Kamuli,Eastern
1419,AFR::UGA,02/07/2018,08/07/2018,0,35,0,0.0,08/07/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 35 cases, 0 deaths",JHU,Masindi,Western
1420,AFR::UGA,09/07/2018,15/07/2018,0,13,0,0.0,15/07/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases, 0 deaths",JHU,Budaka,Eastern
1421,AFR::UGA,16/07/2018,22/07/2018,7,58,0,12.1,22/07/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 58 cases, 7 deaths",JHU,Kamuli,Eastern
1422,AFR::UGA,23/07/2018,29/07/2018,0,0,0,0.0,29/07/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bundibugyo,Western
1423,AFR::UGA,30/07/2018,05/08/2018,0,0,0,0.0,05/08/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Alebtong,Northern
1424,AFR::UGA,06/08/2018,12/08/2018,0,0,0,0.0,12/08/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mubende,Central
1425,AFR::UGA,13/08/2018,19/08/2018,0,0,0,0.0,19/08/2018,37,UNICEF Country Programme Report (UID: 20373),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaliro,Eastern
